01	02	03	04	05	06	07	08	09	10	11	12	Only identified by site	Reverse	Potential contaminant	t-test Significantcon_2d	t-test Significantcon_4d	matrix31	Q-value	Intensity	MS/MS Count	-Log t-test p-valuecon_2d	t-test Differencecon_2d	-Log t-test p-valuecon_4d	t-test Differencecon_4d	Test statistic_	Protein IDs	Majority protein IDs	Protein names	Gene names
1.547493	1.022579	1.764898	0.007181168	0.08601379	0.7756138	-0.7358284	0.2217236	1.037592	-0.6407108	-0.1839542	0.2501888							0	2975400000	32	1.03036323952681	0.9986572265625	0.931555687004029	0.969758987426758	0.633801005322038	F1LMV9	F1LMV9	Coronin	Coro2b
-1.371826	-0.827383	-1.089567	-0.9591198	-1.045513	-0.2219887	-0.6031189	-0.711647	-0.1281986	-0.6595688	0.9297466	-5.553891							0	1080200000	12	1.04863955561055	-0.416407108306885	0.072175069878769	0.291003942489624	0.119096627744372	P30009;F1LMW7	P30009;F1LMW7	Myristoylated alanine-rich C-kinase substrate	Marcks
2.976542	2.794285	3.077927	3.439207	2.884405	2.958021	2.799175	3.130758	2.554157	2.62763	2.604458	1.782028							0	15125000000	161	0.364858949492994	0.128900051116943	1.49231481146206	0.679921627044678	0.546134120669537	F1LN42	F1LN42		Tns1
-2.433756	-1.630558	-3.762746	-2.480118	-0.9161339	-0.8135147	-0.5821648	-1.303675	-0.5072441	-0.6065941	-0.7517986	-1.775209							0	714470000	15	1.94005990760856	-1.67292249202728	1.70288202616017	-1.66658294200897	-1.08990135210199	F1LN59	F1LN59		Eif4g2
-0.0428009	-3.509828	-0.513092	1.081287	0.7277584	0.5379276	0.8928223	0.08621025	1.340357	-2.817965	1.39065	0.2073269							0	2588200000	19	0.625130010000632	-1.30728805065155	0.223904266021655	-0.776200652122498	-0.324558549998823	F1LN91	F1LN91		Tns3
-2.059832	-3.45241	-3.478301	-1.517967	-2.325974	-1.645355	-2.454546	-1.233084	-3.308012	-1.626823	-5.82968	-2.666242							0.00083822	309570000	4	0.583389678793932	-0.712387919425964	0.299516958319577	0.730561852455139	0.36122614330722	F1LNC4;P58200	F1LNC4;P58200	Vesicle transport through interaction with t-SNAREs homolog 1B	RGD1560475;Vti1b
-0.03483582	0.9657555	-0.5776844	0.1939049	-2.357304	1.132977	0.03777504	0.548727	1.598484	0.5362511	1.21034	-0.668972							0	2724200000	15	0.134631720905648	0.296241402626038	0.395005998738308	-0.532240867614746	-0.3344762073222	F1LNF0	F1LNF0		Myh14
6.409035	6.329201	6.657661	5.95582	6.58761	6.576481	6.62113	6.648462	6.949894	6.329744	6.436968	6.875866							0	172920000000	466	0.943782389299591	-0.270491600036621	0.710423214205467	-0.310188770294189	-0.255810185101001	F1LNF1;F1LM82;A7VJC2	F1LNF1;F1LM82;A7VJC2	Heterogeneous nuclear ribonucleoproteins A2/B1	Hnrnpa2b1
4.487656	5.350719	4.838768	5.292936	5.645159	5.161781	5.748007	5.49745	4.592411	4.807779	4.572866	4.995274							0	65231000000	185	1.13371832517294	-0.52057933807373	0.506480013105214	0.250437259674072	0.204160546391191	Q99NA5;F1LNF7	Q99NA5;F1LNF7	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	Idh3a
-0.271471	-1.717545	-1.200474	-1.12464	-2.468378	-1.109356	-1.647139	-2.113659	-2.918816	-1.535809	-3.609407	-4.650963							0	694660000	9	0.91381323637742	0.756100654602051	1.57613904398399	2.10021644830704	1.22206112720832	F1LNH0	F1LNH0		Sema3g
-2.961344	-1.868324	-0.7569485	-3.321428	-2.141542	-1.4139	-2.337484	-1.947683	-2.166082	-2.00581	-2.473124	-1.988853							0	434050000	4	0.168605391781751	-0.266858577728271	0.0403334003050773	-0.0685439109802246	-0.0431080883767213	M3ZCQ2;F1LNJ2	M3ZCQ2;F1LNJ2	U5 small nuclear ribonucleoprotein 200 kDa helicase	Snrnp200
-2.703619	-4.673492	-2.043934	-2.21007	-1.964998	-2.21376	-1.440332	-1.911814	-2.881561	-2.763624	-2.576626	-2.402451							0.0044379	346550000	4	0.816013083522412	-1.02505242824554	0.157314522962302	-0.251713156700134	-0.155945966485446	F1LNL0;Q923K9	F1LNL0;Q923K9	APOBEC1 complementation factor	A1cf
-5.749232	-4.77909	-3.421	-3.79236	-0.3375664	-0.2224998	-0.02350044	0.3522873	-2.983563	-3.071402	-0.2044277	-4.508868				+			0.0023041	635220000	2	3.70216030033199	-4.37760055065155	0.838561339854367	-1.74335521459579	-0.854157228513042	F1LNL3	F1LNL3		Abca1
1.675297	0.6114349	1.335449	1.802771	1.535807	1.555101	1.428274	2.020214	1.229858	1.070398	2.020754	1.143837							0	5357600000	47	0.413978013514088	-0.278611183166504	0.00967605933589681	-0.00997400283813477	-0.00740763211318539	P27605;F1LNY0	P27605;F1LNY0	Hypoxanthine-guanine phosphoribosyltransferase	Hprt1
-0.7671146	-0.1993237	0.6454258	-1.134327	-0.6075115	1.000603	0.1860199	-0.04336357	-0.3133736	-0.05996895	-0.9652348	-0.3853149							0	1710400000	20	0.434304945182781	-0.497771739959717	0.0547130279891609	0.0671381950378418	0.0468795750650748	H9KVE4;F1LRS4;Q2LC84;F1LNZ2	H9KVE4;F1LRS4;Q2LC84;F1LNZ2	Protein numb homolog	Numb
0.208849	1.902836	1.549686	1.137852	2.567884	1.472237	1.908146	1.772034	1.172552	1.131702	1.875881	2.75802							0	5506400000	25	0.846913651996669	-0.730269432067871	0.455289978858261	-0.534733295440674	-0.349887220199107	F1LP21;Q9WVA1;F1M556;D3ZV76	F1LP21;Q9WVA1	Mitochondrial import inner membrane translocase subunit Tim8 A	Timm8a1;Timm8a
2.510695	1.665983	2.102554	3.043301	2.72471	2.896467	2.9205	3.326153	2.753658	2.520842	2.51145	2.439318							0	13044000000	126	1.02722892139782	-0.636324405670166	0.316702372042287	-0.225683689117432	-0.173417979388894	Q5I0C3;F1LP30	Q5I0C3;F1LP30	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	Mccc1
-4.6371	-4.128864	-2.606201	-3.450737	-4.051302	-3.237324	-2.792761	-2.905937	-3.087467	-3.995561	-4.112948	-4.556364							0.00083752	139840000	2	0.382449932191158	-0.458894729614258	0.167271908364524	0.232359290122986	0.151179066433638	Q8VHU4;F1LP76	Q8VHU4;F1LP76	Elongator complex protein 1	Ikbkap
2.298378	0.5631409	0.7170563	2.004368	1.691408	1.487122	-0.4007549	1.939524	1.559021	1.250103	1.964094	1.14336							0	5501400000	41	0.116030723869466	0.216411113739014	0.0618255456355457	-0.0834088325500488	-0.0564203565254643	F1LP82;P05712	F1LP82;P05712	Ras-related protein Rab-2A	Rab2a
0.4241333	1.911505	1.024134	0.5237675	0.7212257	1.053806	1.46299	1.219049	0.5949268	1.122139	0.7625656	0.5428848							0	3704600000	35	0.145968069903687	-0.143383026123047	0.239507450568743	0.215255737304688	0.157786133742188	Q6P6S9;F1LPB8	Q6P6S9;F1LPB8	Ectonucleoside triphosphate diphosphohydrolase 5	Entpd5
4.182587	5.070316	4.952583	4.612959	4.757666	4.054321	4.942301	4.973776	4.592487	4.905657	4.329866	4.638542							0	48079000000	218	0.0264122554550553	0.0225954055786133	0.144483470739974	0.0879731178283691	0.0714371421709583	P21775;F1LPD6	P21775;F1LPD6	3-ketoacyl-CoA thiolase A, peroxisomal	Acaa1a;Acaa1b
-2.061232	-2.978584	-4.639604	-1.10593	-4.88449	-2.005123	-5.002367	-2.760687	-2.676668	-3.194683	-2.32983	-3.984387							0	316660000	2	0.398592635114071	0.966829061508179	0.161659149740032	0.350054681301117	0.190900662244548	F1LPG5;F1M7T1;D3ZV29;D3ZQH7;F1M7Z4	F1LPG5;F1M7T1;D3ZV29		LOC688963;LOC100361934;Ndufb4l1
-2.322598	-2.507605	-2.518215	-2.508377	-2.545383	-2.754505	-2.342148	-2.837725	-3.908931	-4.98444	-2.807409	-1.437691							0	278460000	6	0.611315590961773	0.155741691589355	0.491775915326101	0.820419192314148	0.46594945571532	Q80X08;F1LPG9	Q80X08;F1LPG9	WASH complex subunit FAM21	Fam21;Fam21c
4.338886	3.712982	4.233849	4.241274	3.57773	4.000658	4.273668	3.633276	3.49399	3.826216	4.271673	3.426498							0	30590000000	220	0.561886902640453	0.260414600372314	0.778604006334936	0.377153396606445	0.304260285552147	Q63598;F1LPK7	Q63598;F1LPK7	Plastin-3	Pls3
2.234577	2.278522	2.110872	2.014132	0.6788254	1.40341	1.151657	2.3878	2.310106	1.368025	2.05645	0.821207							0	6847400000	54	1.07314021472716	0.75410270690918	0.745535426896903	0.520578861236572	0.38768096110201	O35413;F1LPM3	O35413;F1LPM3	Sorbin and SH3 domain-containing protein 2	Sorbs2
-0.473505	-0.03838921	-0.0417366	-1.166025	-0.7407494	-0.3275108	-0.151516	-1.466311	-1.169556	-0.08399582	-0.7980556	0.1579418							0	1233500000	12	0.249283531700044	0.241607666015625	0.0369830297104548	0.0435023307800293	0.0309180346153278	F1LPQ1;P49793	F1LPQ1;P49793	Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96	Nup98
2.933622	2.053909	2.601507	2.894978	3.111177	2.537287	2.951294	3.057079	2.341393	2.06185	2.709005	2.755335							0	11946000000	94	0.569327864706984	-0.293205261230469	0.23943113158913	0.15410852432251	0.12222770677775	F1LPQ9;Q5U301;A0A096MJ48	F1LPQ9;Q5U301	A-kinase anchor protein 2	Akap2
-0.6139603	0.008239746	-0.689579	-1.109629	-0.5966434	0.1418648	-0.7807655	-0.3825703	-0.3683624	-1.500904	-1.40136	0.9753304							0	1467400000	15	0.265464650431053	-0.196703433990479	0.0149257060806747	-0.0274081230163574	-0.0169105485085363	P41777;F1LPS3	P41777;F1LPS3	Nucleolar and coiled-body phosphoprotein 1	Nolc1
1.417706	0.9220276	0.8621159	1.481651	1.486814	0.1264439	0.01064873	0.6462097	0.3475857	-2.327295	-0.07502937	-0.9525242							0	3327600000	22	0.804075991841461	0.60334587097168	1.69660349721625	1.92269086837769	1.19226421145341	F1LPS8;P86252	F1LPS8;P86252	Transcriptional activator protein Pur-alpha	Pura
4.871155	4.717743	5.283516	5.574747	5.506472	5.30994	5.771582	5.633867	5.227684	4.886324	5.378115	5.23391							0	76393000000	320	1.05298247899926	-0.44367504119873	0.117249313162865	-0.0697178840637207	-0.057085161671089	F1LPV8	F1LPV8		Suclg2
4.036667	2.110945	2.492912	3.24338	2.284008	2.892195	2.21582	3.61517	2.463583	1.723373	3.436348	1.69593							0	15452000000	93	0.156847540954912	0.219177722930908	0.495454800499985	0.641167163848877	0.403021024625971	F1LQ48;F2Z3R2;F1M040	F1LQ48;F2Z3R2		Hnrnpl
2.597366	2.275913	2.376568	3.587214	2.955425	2.660465	2.317341	3.336454	2.538805	2.946783	2.31661	1.022406							0	11925000000	63	0.107888408967022	-0.108156204223633	0.438484092527954	0.503114223480225	0.332591567199599	P11915;F1LQ55;A0A0G2KAC1;Q6QI48	P11915;F1LQ55;A0A0G2KAC1	Non-specific lipid-transfer protein	Scp2
3.602737	4.148476	3.935493	3.940073	4.209738	3.837811	4.318567	4.803148	3.545006	3.981909	3.378273	3.115715							0	29838000000	198	0.845298663572267	-0.385621070861816	0.959681552986642	0.401469230651855	0.330705667272796	F1LQC1;P07872;F1M609	F1LQC1;P07872;F1M609	Acyl-coenzyme A oxidase;Peroxisomal acyl-coenzyme A oxidase 1;Peroxisomal acyl-CoA oxidase 1, A chain;Peroxisomal acyl-CoA oxidase 1, B chain;Peroxisomal acyl-CoA oxidase 1, C chain	Acox1
2.8605	2.506195	3.089214	3.884483	3.014477	3.101215	2.957794	4.024654	2.547644	2.935787	2.878651	2.694105							0	14520000000	57	0.19329370626963	-0.189436912536621	0.476806993269519	0.321051597595215	0.24594816757556	F1LQI1;O35952	F1LQI1;O35952	Hydroxyacylglutathione hydrolase, mitochondrial	Hagh
1.72353	2.058361	1.751595	2.207993	1.989904	2.502821	2.006044	2.992441	2.020166	2.089163	2.601213	1.828167							0	8618400000	71	0.819924930162051	-0.437433242797852	0.438564660190575	-0.199307918548584	-0.165664991932518	F1LQJ7	F1LQJ7		Pck2
-3.80068	-3.455828	-3.316544	-3.201352	-1.858644	-0.8102455	-0.4482956	-1.672369	-0.7240353	-1.2302	-1.47961	-0.4643478				+	+		0.0081387	560130000	5	3.08975232175899	-2.24621218442917	4.05786921740526	-2.46905249357224	-1.95102309967533	P70539;F1LQM3	P70539;F1LQM3	Activin receptor type-1C	Acvr1c
-1.00559	0.1374989	0.1376114	-1.514912	0.01457214	-0.2881241	-0.3268223	-1.013197	-0.11479	-0.1867027	-0.3291569	-0.1273804							0	1377600000	21	0.125990171640095	-0.157955169677734	0.387635376869975	-0.371840476989746	-0.261937882696718	F1LQP9	F1LQP9		Tnpo1
1.390619	-4.824583	2.631008	2.14843	1.62163	1.698811	1.741346	0.7292156	1.662231	1.589745	1.48827	1.893129							0	5620300000	10	0.259571348565722	-1.11138188838959	0.321945028982812	-1.32197511196136	-0.482247822226825	P21533;H7C5Y5;F1LQS3;A0A0G2KBA1	P21533;H7C5Y5;F1LQS3;A0A0G2KBA1	60S ribosomal protein L6	Rpl6
-1.92979	-1.785252	-4.744987	-2.422832	-1.312628	-4.39491	-1.672955	-1.74431	-4.899103	-4.225497	-2.460207	-2.795769							0.00043898	353590000	4	0.172301926670139	-0.439514756202698	0.433456149289823	0.874428629875183	0.46031756509301	P22985;F1LQS6	P22985;F1LQS6	Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase	Xdh
2.841085	4.511253	4.398697	3.580519	3.657482	3.523638	3.868414	3.762314	3.281206	4.155573	3.337116	3.680016							0	26393000000	164	0.122241374877295	0.129926681518555	0.197211109671273	0.21941089630127	0.152473513333722	Q4KLP0;F1LQZ8	Q4KLP0;F1LQZ8	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial	Dhtkd1
2.106018	-0.368782	-0.2552223	2.501242	0.5837326	0.2258873	-0.3853168	1.488653	0.7692337	0.2119961	0.08969116	-0.03747749							0	4319200000	30	0.246401457065991	0.517574787139893	0.419004074562492	0.737452983856201	0.414244857459894	F1LR02	F1LR02		Col18a1
2.478876	2.134274	2.319237	2.069254	1.591061	1.895466	1.446539	1.894379	2.376715	1.715717	2.24995	0.9517174						+	0	7996200000	77	2.01036500138561	0.543549060821533	0.598262650465475	0.42688512802124	0.31928759340086	F1LR10	F1LR10		Lima1
-3.238634	-4.844268	-3.936602	-3.195086	-2.695652	-2.909521	-3.162594	-3.18173	-4.139168	-4.435165	-2.597771	-4.375176							0.00043516	171270000	3	1.04926451449426	-0.816273093223572	0.0501673785581654	0.0831725597381592	0.0525981997789255	P16970;F1LR38	P16970;F1LR38	ATP-binding cassette sub-family D member 3	Abcd3
-2.757437	-3.078297	-2.309898	-2.08918	-2.205399	-2.689505	-4.301512	-2.499399	-2.891802	-3.219398	-2.872566	-3.420143							0	340990000	6	0.293701497331102	0.365250706672668	1.09159352082691	0.542274475097656	0.430791502476201	F1LR42	F1LR42		Rufy1
-4.484443	-5.013595	-4.790387	-4.70784	-4.525728	-4.914963	-3.980768	-5.522833	-2.435797	-5.044233	1.925863	0.07442284							0	578490000	7	0.0127881156790583	-0.0129934549331665	1.16800289147279	-3.37913048267365	-1.34087238886453	Q63556;F1LR92	Q63556;F1LR92	Serine protease inhibitor A3M	Serpina3m
-3.150084	-3.349258	-1.735678	-2.965094	-3.034983	-3.567163	-4.321559	-2.823875	-3.523438	-3.610571	-4.251711	-4.786127							0.0015582	156760000	1	0.612117741974448	0.636866807937622	1.4207253371322	1.24293339252472	0.846237150062897	Q6IRE4;F1LRB7	Q6IRE4;F1LRB7	Tumor susceptibility gene 101 protein	Tsg101
1.644548	0.8932419	0.5292149	0.7616329	1.212479	1.77611	1.421867	1.335522	0.582201	0.7270584	1.461752	0.7949791							0	4197200000	38	0.899523714889833	-0.479334831237793	0.0760312665171518	0.0656619071960449	0.0501134852889239	P18298;F1LRB8;Q6P688;F1LZ34;A0A0G2K248;P13444	P18298;F1LRB8;Q6P688	S-adenosylmethionine synthase isoform type-2;S-adenosylmethionine synthase	Mat2a;LOC100363915
-4.262194	-3.418705	-4.810033	-4.813069	-4.192681	-3.117222	-3.651945	-3.188673	-2.793943	-4.141441	-3.300257	-4.864056							0.0022936	98816000	3	0.981425796410543	-0.78836989402771	0.436916548578389	-0.55107593536377	-0.352520261786482	F1LRC2;P55009	F1LRC2;P55009	Allograft inflammatory factor 1	Aif1
-2.172417	-1.256754	-0.7590923	-4.354653	0.07550049	-0.4878368	0	-1.260529	-4.055002	-0.4611454	-1.799311	-1.705259							0	796200000	11	1.04271546006972	-1.71751272678375	0.0415577805436453	-0.130549669265747	-0.0624027902193793	F1LRI5	F1LRI5		Gcn1l1
3.173162	2.929159	3.116627	2.714455	3.39892	3.129465	3.426884	4.022346	2.911392	3.162653	3.410076	2.863567							0	16788000000	128	1.25980000740467	-0.511053085327148	0.2602216201023	-0.10357141494751	-0.0890345314991329	Q8VIF7;F1LRJ9	Q8VIF7;F1LRJ9	Selenium-binding protein 1	Selenbp1
-2.036552	-2.127602	-2.042007	-3.285954	-2.2353	-0.6481838	-1.063894	-3.011349	-1.069826	-2.159792	-0.9239502	-2.244202							0	564190000	8	0.459529106384639	-0.633347034454346	0.834221716472859	-0.773586273193359	-0.528425542681424	P15205;F1LRL9;P34926;G3V7U2;A0A0G2K5C6	P15205;F1LRL9	Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1	Map1b
-2.582802	-3.836529	-3.204515	-2.942066	-2.423225	-1.894762	-2.796114	-4.651218	-4.404796	-3.229176	-3.075111	-3.300623							0.00042955	218200000	2	0.113374684652059	-0.200148344039917	0.392334064400225	0.360948324203491	0.257225242037583	F1LRW6;P11505;F1LP22;D4A8B3;P11506;Q64568;A0A0G2K9Q6	F1LRW6;P11505;F1LP22;D4A8B3;P11506;Q64568;A0A0G2K9Q6	Plasma membrane calcium-transporting ATPase 1;Plasma membrane calcium-transporting ATPase 2;Plasma membrane calcium-transporting ATPase 3	Atp2b1;Atp2b2;Atp2b3
2.833637	2.317541	2.386295	3.42268	2.84524	3.025555	3.139557	3.439964	2.633537	2.652369	3.019472	2.422489							0	15558000000	128	0.62522910671442	-0.372540473937988	0.0734811132144565	0.0580716133117676	0.0452530717403833	Q64380;F1LRY5	Q64380;F1LRY5	Sarcosine dehydrogenase, mitochondrial	Sardh
-1.46093	-2.071846	-4.979017	0.04941177	-0.4246521	-0.6952038	-1.728086	-0.9698143	-0.08530998	-4.490779	-1.302523	-2.824226							0	820140000	13	0.484354183608971	-1.16115605831146	0.0142916548600673	0.0601142048835754	0.0248308034542304	P97571;F1LS29	P97571;F1LS29	Calpain-1 catalytic subunit	Capn1
0.9979076	1.177376	0.3996067	0.4056263	0.9222775	1.162758	1.180283	1.023098	0.9870644	0.9277592	0.9474201	0.2912617							0	3654100000	54	0.767516066061344	-0.326974868774414	0.0585980876547944	-0.0432472229003906	-0.0342992203795686	F1LS72	F1LS72		Uba2
-2.353643	-1.918512	-3.318057	-3.104645	-4.21247	-4.52357	-4.199577	-2.846346	-5.239558	-2.987415	-2.136539	-4.344371							0	239550000	5	1.36993456163879	1.27177631855011	0.624787526414901	1.00325667858124	0.568654880215491	Q00657;F1LS79	Q00657;F1LS79	Chondroitin sulfate proteoglycan 4	Cspg4
-0.1923332	1.053539	-0.1018944	0.7842789	-0.2538204	0.3294563	0.5769329	-0.2753582	1.344999	-0.8187656	0.07516861	-0.1827393							0	2108100000	16	0.327206831322226	0.291594982147217	0.201781899266866	0.281231880187988	0.181250892162664	F1LS86;A0A0G2JVL8;A0A0G2JZH2	F1LS86;A0A0G2JVL8		Iars
-5.015545	-4.411109	-2.999962	-4.992272	-4.698748	-4.663595	-3.574839	-1.04566	-3.955559	-5.32445	-2.393101	-3.178673							0.0047953	138690000	4	0.382987960121922	-0.859011769294739	0.352630002507939	-0.641776502132416	-0.359857222582996	H9KVE7;P36407;F1LSC5	H9KVE7;P36407;F1LSC5	E3 ubiquitin-protein ligase TRIM23	Trim23
-3.336836	0.7728825	-0.02115059	-2.945856	-0.5700684	-0.6646709	-1.134991	-1.422424	-1.349369	-1.198032	-2.606209	-1.364571							0	884630000	13	0.158994625854249	-0.434701442718506	0.0824115202371853	0.246805191040039	0.118536759954149	F1LSM5;P55161	F1LSM5;P55161	Nck-associated protein 1	Nckap1
0.7922001	2.807955	2.116829	1.934124	2.316711	1.286928	2.040352	2.624071	0.9906807	1.659502	1.451263	2.322666							0	6868900000	50	0.112884121256284	-0.154238700866699	0.249327705428948	0.306748867034912	0.2042934136988	F1LSP2;M0R6F2	F1LSP2;M0R6F2		Acad10
-1.459366	-3.918107	-3.804339	-1.941088	-1.002062	-2.214218	-2.0191	-1.065228	-3.469376	-2.140064	-1.323736	-4.731993							0	506070000	8	0.857874315859905	-1.20557290315628	0.0483986640949649	0.135567605495453	0.0684552019276898	F1LSP9	F1LSP9		Fggy
-4.068607	-1.449598	-1.567871	-4.209557	-2.623283	-2.15587	-4.319332	-3.586395	-4.48266	-3.556581	-3.07548	-5.341012							0	216220000	4	0.146666358138866	0.347311854362488	0.684738738475335	1.29002475738525	0.674934088952974	F1LSQ0;Q924K2	F1LSQ0;Q924K2	FAS-associated factor 1	Faf1
0.2913628	1.750538	0.7439442	-0.09666634	-0.9352989	1.106565	0.05937767	0.6045189	0.8373337	1.084375	0.1789742	0.9967251							0	2788100000	29	0.334373126859504	0.463503837585449	0.0823102823102215	-0.102057456970215	-0.0704829822769989	F1LSS1;Q9Z1M9	F1LSS1;Q9Z1M9	Structural maintenance of chromosomes protein;Structural maintenance of chromosomes protein 1A	Smc1a
-1.367821	-1.030251	-1.438244	-1.452736	-0.9153156	-0.7322083	-0.7824287	-0.7810059	-1.19787	-1.06418	-0.5594425	-1.048786							0	840560000	6	2.55535298062918	-0.519523143768311	1.07448750398711	-0.354692935943604	-0.302742432025833	F1LT49	F1LT49		Lrrc47
2.345612	2.271431	2.427814	1.689924	0.9967976	2.05254	-0.006017685	1.035501	1.997768	1.89756	0.3925495	0.3398266							0	6075100000	63	1.37471450473632	1.16399002075195	1.09961508776846	1.02676916122437	0.690546030534002	F1LTF8	F1LTF8		Lama4
4.051983	3.826023	4.127293	3.750809	3.614111	3.851913	2.832853	3.281382	2.881807	3.703192	3.135172	2.91931							0	22693000000	138	1.20298558131996	0.543962001800537	2.00471930059012	0.779156684875488	0.644121884309338	F1LTJ5	F1LTJ5		Hspg2
-5.378932	-4.419939	-4.377753	-4.19071	-2.387707	-3.494531	-3.854588	-1.882549	-3.546852	-4.568541	-2.469269	-3.68585							0	92394000	2	1.70902386121041	-1.68698960542679	1.04753075962863	-1.024205327034	-0.679860371045715	F1LU12	F1LU12		RGD1564865
0.753912	1.262405	1.315538	0.4057503	0.3319817	1.352823	1.500835	1.126627	0.5378704	1.434746	1.074883	-0.3086109							0	3532100000	36	0.163427730334304	-0.143665313720703	0.230462888908323	0.249679565429688	0.173793146398976	F1LU69;P62982;P62986;P0CG51;Q63429;F1LML2;F1M927;D4A0J6	F1LU69;P62982;P62986;P0CG51;Q63429;F1LML2	Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin;Ubiquitin-related	Rps27l3;Rps27a;Uba52;Ubb;Ubc
1.259617	0.222271	-1.07164	2.447958	-0.2135773	-0.1685696	1.257885	1.241499	-0.6787148	-0.7184296	0.4395084	-0.7307396							0	3209500000	19	0.0777864381412346	0.185242176055908	0.685352236228702	1.13664531707764	0.630633228511292	F1LU71	F1LU71		Auh
-0.3027496	1.60738	1.760132	-0.5993137	2.321928	2.124638	2.377443	2.180021	-0.6871319	2.022264	1.925142	1.70269							0	5083800000	17	1.40510374662118	-1.63464546203613	0.290956895398886	-0.62437915802002	-0.329407306462184	F1LUI2	F1LUI2	Glyceraldehyde-3-phosphate dehydrogenase	
0.4157505	-4.030107	-3.885751	1.060442	-2.296284	-3.712223	-4.498476	-0.2833099	-3.891217	-3.633955	-1.26285	-1.70196							0	1478300000	9	0.272935274631699	1.08765667676926	0.276406351699804	1.01257884502411	0.402365540335347	F1LUM5	F1LUM5		Tubal3
4.970341	4.344551	3.500423	4.696142	4.643465	4.495701	4.339987	4.602919	4.253452	3.533016	4.703386	4.068398						+	0	42467000000	234	0.169176119633833	-0.142653465270996	0.241234976720531	0.238301277160645	0.170124493586133	F1LV13;F1M3D3;Q62826;A0A0G2JVD4	F1LV13;F1M3D3;Q62826	Heterogeneous nuclear ribonucleoprotein M	Hnrnpm
2.316856	1.818171	2.002182	2.4638	1.85412	1.921621	1.267008	2.058073	1.466915	0.7471981	1.503405	0.8884621							0	6858000000	62	0.820458175251862	0.375046730041504	2.19369696014323	0.998757362365723	0.802880227726211	F1LW22	F1LW22		Pard3b
5.404953	4.954296	5.278347	4.924299	4.939692	5.138199	4.94076	4.825266	4.459576	4.547121	4.757193	4.409637							0	58873000000	366	0.630482223752459	0.179494857788086	2.25164620532594	0.597092151641846	0.522979063135828	F1LW74;D3ZCS4	F1LW74		LOC100360623
-3.406647	-2.645935	-2.724358	-3.457167	-2.733786	-2.542578	-3.384843	-2.122635	-2.183403	-3.97787	-2.291952	-2.081228							0.00081733	234420000	2	0.484448129168363	-0.362566232681274	0.369007582583803	-0.424913108348846	-0.283376533798332	F1LW91	F1LW91		Numa1
-1.583591	-2.210043	-1.147919	-0.8365154	-0.9938297	-0.6009045	-1.167891	-0.2978611	-1.94385	-0.9040985	-0.5491562	-2.114529							0	926400000	18	0.978308791789156	-0.67939567565918	0.0479232000257714	-0.0666089057922363	-0.0448168498573934	F1LWK7;A0A0G2JY49;A0A0G2K7Z4	F1LWK7;A0A0G2JY49;A0A0G2K7Z4		Ablim1
-3.209227	-2.597197	-4.386565	-2.723648	-4.092062	-4.063407	-4.890468	-4.197272	-4.717553	-4.803127	-3.258966	-2.813314							0.0022971	101950000	1	1.26883198680379	1.08164346218109	0.464654280335229	0.669080972671509	0.405492092442983	F1LWL8	F1LWL8		Slc5a12
-4.213726	-3.228567	-3.997524	-3.241819	-4.210271	-3.555397	-3.153915	-2.672026	-3.110403	-3.289875	-2.694103	-3.395061							0.00042517	133750000	2	0.272144240766498	-0.272507011890411	0.9365824109336	-0.548048555850983	-0.422160042245269	F1LX22;Q9R0I8;O88377	F1LX22;Q9R0I8;O88377	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha;Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Pip4k2a;Pip4k2b
0.1871319	-1.411625	0.9383125	1.402466	1.219973	1.582844	1.424677	1.083601	0.5338097	1.14971	0.1720943	-5.261257							0	3413700000	43	0.838199797240013	-1.04870223999023	0.294075066211224	1.13048207759857	0.433668887103715	F1LXA0	F1LXA0		LOC100910710
-3.442663	-3.110888	-2.945158	-4.018641	-2.416521	-2.613937	-2.386993	-2.345207	-2.537046	-4.017057	-2.824791	-3.150618							0.0078292	217340000	1	2.06914022147326	-0.938672542572021	0.253214593440053	-0.246959209442139	-0.176592749822853	F1LXP8	F1LXP8		Arhgap18
-3.747234	-2.03624	-3.413916	-4.335218	-3.057837	-2.621332	-2.807365	-2.901272	-2.413033	-3.075487	-3.426485	-2.207928							0.0026697	220930000	6	0.493041218647882	-0.536200523376465	0.485736171800806	-0.602418899536133	-0.385103052477637	F1LXS5	F1LXS5		LOC100363014
